date_id,full_date,year,quarter,month,month_name,day,week_of_year,day_of_week,day_name,is_weekend
19481124,1948-11-24,1948,4,11,November,24,48,2,Wednesday,False
19481201,1948-12-01,1948,4,12,December,1,49,2,Wednesday,False
19481224,1948-12-24,1948,4,12,December,24,52,4,Friday,False
19490101,1949-01-01,1949,1,1,January,1,53,5,Saturday,True
19490112,1949-01-12,1949,1,1,January,12,2,2,Wednesday,False
19490328,1949-03-28,1949,1,3,March,28,13,0,Monday,False
19490402,1949-04-02,1949,2,4,April,2,13,5,Saturday,True
19490430,1949-04-30,1949,2,4,April,30,17,5,Saturday,True
19490504,1949-05-04,1949,2,5,May,4,18,2,Wednesday,False
19490601,1949-06-01,1949,2,6,June,1,22,2,Wednesday,False
19490610,1949-06-10,1949,2,6,June,10,23,4,Friday,False
19490729,1949-07-29,1949,3,7,July,29,30,4,Friday,False
19490819,1949-08-19,1949,3,8,August,19,33,4,Friday,False
19490831,1949-08-31,1949,3,8,August,31,35,2,Wednesday,False
19490908,1949-09-08,1949,3,9,September,8,36,3,Thursday,False
19490913,1949-09-13,1949,3,9,September,13,37,1,Tuesday,False
19491012,1949-10-12,1949,4,10,October,12,41,2,Wednesday,False
19491022,1949-10-22,1949,4,10,October,22,42,5,Saturday,True
19491026,1949-10-26,1949,4,10,October,26,43,2,Wednesday,False
19491109,1949-11-09,1949,4,11,November,9,45,2,Wednesday,False
19491112,1949-11-12,1949,4,11,November,12,45,5,Saturday,True
19491118,1949-11-18,1949,4,11,November,18,46,4,Friday,False
19491130,1949-11-30,1949,4,11,November,30,48,2,Wednesday,False
19491214,1949-12-14,1949,4,12,December,14,50,2,Wednesday,False
19491221,1949-12-21,1949,4,12,December,21,51,2,Wednesday,False
19500104,1950-01-04,1950,1,1,January,4,1,2,Wednesday,False
19500120,1950-01-20,1950,1,1,January,20,3,4,Friday,False
19500220,1950-02-20,1950,1,2,February,20,8,0,Monday,False
19500304,1950-03-04,1950,1,3,March,4,9,5,Saturday,True
19500329,1950-03-29,1950,1,3,March,29,13,2,Wednesday,False
19500401,1950-04-01,1950,2,4,April,1,13,5,Saturday,True
19500517,1950-05-17,1950,2,5,May,17,20,2,Wednesday,False
19500612,1950-06-12,1950,2,6,June,12,24,0,Monday,False
19500616,1950-06-16,1950,2,6,June,16,24,4,Friday,False
19500623,1950-06-23,1950,2,6,June,23,25,4,Friday,False
19500719,1950-07-19,1950,3,7,July,19,29,2,Wednesday,False
19500720,1950-07-20,1950,3,7,July,20,29,3,Thursday,False
19500810,1950-08-10,1950,3,8,August,10,32,3,Thursday,False
19500816,1950-08-16,1950,3,8,August,16,33,2,Wednesday,False
19500929,1950-09-29,1950,3,9,September,29,39,4,Friday,False
19501001,1950-10-01,1950,4,10,October,1,39,6,Sunday,True
19501013,1950-10-13,1950,4,10,October,13,41,4,Friday,False
19501109,1950-11-09,1950,4,11,November,9,45,3,Thursday,False
19501214,1950-12-14,1950,4,12,December,14,50,3,Thursday,False
19510104,1951-01-04,1951,1,1,January,4,1,3,Thursday,False
19510208,1951-02-08,1951,1,2,February,8,6,3,Thursday,False
19510224,1951-02-24,1951,1,2,February,24,8,5,Saturday,True
19510307,1951-03-07,1951,1,3,March,7,10,2,Wednesday,False
19510308,1951-03-08,1951,1,3,March,8,10,3,Thursday,False
19510401,1951-04-01,1951,2,4,April,1,13,6,Sunday,True
19510406,1951-04-06,1951,2,4,April,6,14,4,Friday,False
19510412,1951-04-12,1951,2,4,April,12,15,3,Thursday,False
19510504,1951-05-04,1951,2,5,May,4,18,4,Friday,False
19510523,1951-05-23,1951,2,5,May,23,21,2,Wednesday,False
19510613,1951-06-13,1951,2,6,June,13,24,2,Wednesday,False
19510618,1951-06-18,1951,2,6,June,18,25,0,Monday,False
19510629,1951-06-29,1951,2,6,June,29,26,4,Friday,False
19510703,1951-07-03,1951,3,7,July,3,27,1,Tuesday,False
19510713,1951-07-13,1951,3,7,July,13,28,4,Friday,False
19510807,1951-08-07,1951,3,8,August,7,32,1,Tuesday,False
19510808,1951-08-08,1951,3,8,August,8,32,2,Wednesday,False
19510810,1951-08-10,1951,3,8,August,10,32,4,Friday,False
19510829,1951-08-29,1951,3,8,August,29,35,2,Wednesday,False
19510910,1951-09-10,1951,3,9,September,10,37,0,Monday,False
19510917,1951-09-17,1951,3,9,September,17,38,0,Monday,False
19510918,1951-09-18,1951,3,9,September,18,38,1,Tuesday,False
19510920,1951-09-20,1951,3,9,September,20,38,3,Thursday,False
19511001,1951-10-01,1951,4,10,October,1,40,0,Monday,False
19511003,1951-10-03,1951,4,10,October,3,40,2,Wednesday,False
19511031,1951-10-31,1951,4,10,October,31,44,2,Wednesday,False
19511101,1951-11-01,1951,4,11,November,1,44,3,Thursday,False
19511108,1951-11-08,1951,4,11,November,8,45,3,Thursday,False
19511120,1951-11-20,1951,4,11,November,20,47,1,Tuesday,False
19511203,1951-12-03,1951,4,12,December,3,49,0,Monday,False
19520101,1952-01-01,1952,1,1,January,1,1,1,Tuesday,False
19520110,1952-01-10,1952,1,1,January,10,2,3,Thursday,False
19520120,1952-01-20,1952,1,1,January,20,3,6,Sunday,True
19520213,1952-02-13,1952,1,2,February,13,7,2,Wednesday,False
19520218,1952-02-18,1952,1,2,February,18,8,0,Monday,False
19520222,1952-02-22,1952,1,2,February,22,8,4,Friday,False
19520327,1952-03-27,1952,1,3,March,27,13,3,Thursday,False
19520416,1952-04-16,1952,2,4,April,16,16,2,Wednesday,False
19520422,1952-04-22,1952,2,4,April,22,17,1,Tuesday,False
19520503,1952-05-03,1952,2,5,May,3,18,5,Saturday,True
19520508,1952-05-08,1952,2,5,May,8,19,3,Thursday,False
19520717,1952-07-17,1952,3,7,July,17,29,3,Thursday,False
19520718,1952-07-18,1952,3,7,July,18,29,4,Friday,False
19520801,1952-08-01,1952,3,8,August,1,31,4,Friday,False
19520822,1952-08-22,1952,3,8,August,22,34,4,Friday,False
19520902,1952-09-02,1952,3,9,September,2,36,1,Tuesday,False
19521223,1952-12-23,1952,4,12,December,23,52,1,Tuesday,False
19521224,1952-12-24,1952,4,12,December,24,52,2,Wednesday,False
19521225,1952-12-25,1952,4,12,December,25,52,3,Thursday,False
19530101,1953-01-01,1953,1,1,January,1,1,3,Thursday,False
19530126,1953-01-26,1953,1,1,January,26,5,0,Monday,False
19530205,1953-02-05,1953,1,2,February,5,6,3,Thursday,False
19530206,1953-02-06,1953,1,2,February,6,6,4,Friday,False
19530209,1953-02-09,1953,1,2,February,9,7,0,Monday,False
19530226,1953-02-26,1953,1,2,February,26,9,3,Thursday,False
19530228,1953-02-28,1953,1,2,February,28,9,5,Saturday,True
19530304,1953-03-04,1953,1,3,March,4,10,2,Wednesday,False
19530326,1953-03-26,1953,1,3,March,26,13,3,Thursday,False
19530410,1953-04-10,1953,2,4,April,10,15,4,Friday,False
19530411,1953-04-11,1953,2,4,April,11,15,5,Saturday,True
19530423,1953-04-23,1953,2,4,April,23,17,3,Thursday,False
19530429,1953-04-29,1953,2,4,April,29,18,2,Wednesday,False
19530526,1953-05-26,1953,2,5,May,26,22,1,Tuesday,False
19530605,1953-06-05,1953,2,6,June,5,23,4,Friday,False
19530613,1953-06-13,1953,2,6,June,13,24,5,Saturday,True
19530709,1953-07-09,1953,3,7,July,9,28,3,Thursday,False
19530710,1953-07-10,1953,3,7,July,10,28,4,Friday,False
19530714,1953-07-14,1953,3,7,July,14,29,1,Tuesday,False
19530803,1953-08-03,1953,3,8,August,3,32,0,Monday,False
19530813,1953-08-13,1953,3,8,August,13,33,3,Thursday,False
19530828,1953-08-28,1953,3,8,August,28,35,4,Friday,False
19530902,1953-09-02,1953,3,9,September,2,36,2,Wednesday,False
19530904,1953-09-04,1953,3,9,September,4,36,4,Friday,False
19530916,1953-09-16,1953,3,9,September,16,38,2,Wednesday,False
19531014,1953-10-14,1953,4,10,October,14,42,2,Wednesday,False
19531030,1953-10-30,1953,4,10,October,30,44,4,Friday,False
19531103,1953-11-03,1953,4,11,November,3,45,1,Tuesday,False
19531104,1953-11-04,1953,4,11,November,4,45,2,Wednesday,False
19531230,1953-12-30,1953,4,12,December,30,53,2,Wednesday,False
19540101,1954-01-01,1954,1,1,January,1,53,4,Friday,False
19540218,1954-02-18,1954,1,2,February,18,7,3,Thursday,False
19540224,1954-02-24,1954,1,2,February,24,8,2,Wednesday,False
19540305,1954-03-05,1954,1,3,March,5,9,4,Friday,False
19540316,1954-03-16,1954,1,3,March,16,11,1,Tuesday,False
19540426,1954-04-26,1954,2,4,April,26,17,0,Monday,False
19540501,1954-05-01,1954,2,5,May,1,17,5,Saturday,True
19540506,1954-05-06,1954,2,5,May,6,18,3,Thursday,False
19540517,1954-05-17,1954,2,5,May,17,20,0,Monday,False
19540526,1954-05-26,1954,2,5,May,26,21,2,Wednesday,False
19540529,1954-05-29,1954,2,5,May,29,21,5,Saturday,True
19540616,1954-06-16,1954,2,6,June,16,24,2,Wednesday,False
19540622,1954-06-22,1954,2,6,June,22,25,1,Tuesday,False
19540624,1954-06-24,1954,2,6,June,24,25,3,Thursday,False
19540722,1954-07-22,1954,3,7,July,22,29,3,Thursday,False
19540801,1954-08-01,1954,3,8,August,1,30,6,Sunday,True
19540805,1954-08-05,1954,3,8,August,5,31,3,Thursday,False
19540825,1954-08-25,1954,3,8,August,25,34,2,Wednesday,False
19540925,1954-09-25,1954,3,9,September,25,38,5,Saturday,True
19540926,1954-09-26,1954,3,9,September,26,38,6,Sunday,True
19540928,1954-09-28,1954,3,9,September,28,39,1,Tuesday,False
19541006,1954-10-06,1954,4,10,October,6,40,2,Wednesday,False
19541027,1954-10-27,1954,4,10,October,27,43,2,Wednesday,False
19541103,1954-11-03,1954,4,11,November,3,44,2,Wednesday,False
19541110,1954-11-10,1954,4,11,November,10,45,2,Wednesday,False
19541118,1954-11-18,1954,4,11,November,18,46,3,Thursday,False
19541201,1954-12-01,1954,4,12,December,1,48,2,Wednesday,False
19541220,1954-12-20,1954,4,12,December,20,51,0,Monday,False
19541223,1954-12-23,1954,4,12,December,23,51,3,Thursday,False
19541227,1954-12-27,1954,4,12,December,27,52,0,Monday,False
19550101,1955-01-01,1955,1,1,January,1,52,5,Saturday,True
19550107,1955-01-07,1955,1,1,January,7,1,4,Friday,False
19550109,1955-01-09,1955,1,1,January,9,1,6,Sunday,True
19550325,1955-03-25,1955,1,3,March,25,12,4,Friday,False
19550403,1955-04-03,1955,2,4,April,3,13,6,Sunday,True
19550411,1955-04-11,1955,2,4,April,11,15,0,Monday,False
19550413,1955-04-13,1955,2,4,April,13,15,2,Wednesday,False
19550420,1955-04-20,1955,2,4,April,20,16,2,Wednesday,False
19550505,1955-05-05,1955,2,5,May,5,18,3,Thursday,False
19550511,1955-05-11,1955,2,5,May,11,19,2,Wednesday,False
19550601,1955-06-01,1955,2,6,June,1,22,2,Wednesday,False
19550607,1955-06-07,1955,2,6,June,7,23,1,Tuesday,False
19550616,1955-06-16,1955,2,6,June,16,24,3,Thursday,False
19550712,1955-07-12,1955,3,7,July,12,28,1,Tuesday,False
19550826,1955-08-26,1955,3,8,August,26,34,4,Friday,False
19550902,1955-09-02,1955,3,9,September,2,35,4,Friday,False
19550922,1955-09-22,1955,3,9,September,22,38,3,Thursday,False
19550930,1955-09-30,1955,3,9,September,30,39,4,Friday,False
19551003,1955-10-03,1955,4,10,October,3,40,0,Monday,False
19551107,1955-11-07,1955,4,11,November,7,45,0,Monday,False
19551212,1955-12-12,1955,4,12,December,12,50,0,Monday,False
19551214,1955-12-14,1955,4,12,December,14,50,2,Wednesday,False
19551222,1955-12-22,1955,4,12,December,22,51,3,Thursday,False
19551224,1955-12-24,1955,4,12,December,24,51,5,Saturday,True
19551225,1955-12-25,1955,4,12,December,25,51,6,Sunday,True
19551226,1955-12-26,1955,4,12,December,26,52,0,Monday,False
19560121,1956-01-21,1956,1,1,January,21,3,5,Saturday,True
19560126,1956-01-26,1956,1,1,January,26,4,3,Thursday,False
19560315,1956-03-15,1956,1,3,March,15,11,3,Thursday,False
19560328,1956-03-28,1956,1,3,March,28,13,2,Wednesday,False
19560406,1956-04-06,1956,2,4,April,6,14,4,Friday,False
19560426,1956-04-26,1956,2,4,April,26,17,3,Thursday,False
19560427,1956-04-27,1956,2,4,April,27,17,4,Friday,False
19560508,1956-05-08,1956,2,5,May,8,19,1,Tuesday,False
19560530,1956-05-30,1956,2,5,May,30,22,2,Wednesday,False
19560601,1956-06-01,1956,2,6,June,1,22,4,Friday,False
19560612,1956-06-12,1956,2,6,June,12,24,1,Tuesday,False
19560627,1956-06-27,1956,2,6,June,27,26,2,Wednesday,False
19560629,1956-06-29,1956,2,6,June,29,26,4,Friday,False
19560703,1956-07-03,1956,3,7,July,3,27,1,Tuesday,False
19560717,1956-07-17,1956,3,7,July,17,29,1,Tuesday,False
19560804,1956-08-04,1956,3,8,August,4,31,5,Saturday,True
19560821,1956-08-21,1956,3,8,August,21,34,1,Tuesday,False
19560905,1956-09-05,1956,3,9,September,5,36,2,Wednesday,False
19560919,1956-09-19,1956,3,9,September,19,38,2,Wednesday,False
19561005,1956-10-05,1956,4,10,October,5,40,4,Friday,False
19561010,1956-10-10,1956,4,10,October,10,41,2,Wednesday,False
19561011,1956-10-11,1956,4,10,October,11,41,3,Thursday,False
19561111,1956-11-11,1956,4,11,November,11,45,6,Sunday,True
19561115,1956-11-15,1956,4,11,November,15,46,3,Thursday,False
19561201,1956-12-01,1956,4,12,December,1,48,5,Saturday,True
19561213,1956-12-13,1956,4,12,December,13,50,3,Thursday,False
19561218,1956-12-18,1956,4,12,December,18,51,1,Tuesday,False
19561219,1956-12-19,1956,4,12,December,19,51,2,Wednesday,False
19561222,1956-12-22,1956,4,12,December,22,51,5,Saturday,True
19561226,1956-12-26,1956,4,12,December,26,52,2,Wednesday,False
19570208,1957-02-08,1957,1,2,February,8,6,4,Friday,False
19570214,1957-02-14,1957,1,2,February,14,7,3,Thursday,False
19570216,1957-02-16,1957,1,2,February,16,7,5,Saturday,True
19570222,1957-02-22,1957,1,2,February,22,8,4,Friday,False
19570331,1957-03-31,1957,1,3,March,31,13,6,Sunday,True
19570419,1957-04-19,1957,2,4,April,19,16,4,Friday,False
19570420,1957-04-20,1957,2,4,April,20,16,5,Saturday,True
19570501,1957-05-01,1957,2,5,May,1,18,2,Wednesday,False
19570502,1957-05-02,1957,2,5,May,2,18,3,Thursday,False
19570530,1957-05-30,1957,2,5,May,30,22,3,Thursday,False
19570613,1957-06-13,1957,2,6,June,13,24,3,Thursday,False
19570813,1957-08-13,1957,3,8,August,13,33,1,Tuesday,False
19570828,1957-08-28,1957,3,8,August,28,35,2,Wednesday,False
19571001,1957-10-01,1957,4,10,October,1,40,1,Tuesday,False
19571002,1957-10-02,1957,4,10,October,2,40,2,Wednesday,False
19571003,1957-10-03,1957,4,10,October,3,40,3,Thursday,False
19571011,1957-10-11,1957,4,10,October,11,41,4,Friday,False
19571012,1957-10-12,1957,4,10,October,12,41,5,Saturday,True
19571023,1957-10-23,1957,4,10,October,23,43,2,Wednesday,False
19571025,1957-10-25,1957,4,10,October,25,43,4,Friday,False
19571108,1957-11-08,1957,4,11,November,8,45,4,Friday,False
19571205,1957-12-05,1957,4,12,December,5,49,3,Thursday,False
19571213,1957-12-13,1957,4,12,December,13,50,4,Friday,False
19571217,1957-12-17,1957,4,12,December,17,51,1,Tuesday,False
19571225,1957-12-25,1957,4,12,December,25,52,2,Wednesday,False
19571228,1957-12-28,1957,4,12,December,28,52,5,Saturday,True
19580129,1958-01-29,1958,1,1,January,29,5,2,Wednesday,False
19580217,1958-02-17,1958,1,2,February,17,8,0,Monday,False
19580218,1958-02-18,1958,1,2,February,18,8,1,Tuesday,False
19580219,1958-02-19,1958,1,2,February,19,8,2,Wednesday,False
19580318,1958-03-18,1958,1,3,March,18,12,1,Tuesday,False
19580327,1958-03-27,1958,1,3,March,27,13,3,Thursday,False
19580401,1958-04-01,1958,2,4,April,1,14,1,Tuesday,False
19580402,1958-04-02,1958,2,4,April,2,14,2,Wednesday,False
19580403,1958-04-03,1958,2,4,April,3,14,3,Thursday,False
19580423,1958-04-23,1958,2,4,April,23,17,2,Wednesday,False
19580501,1958-05-01,1958,2,5,May,1,18,3,Thursday,False
19580508,1958-05-08,1958,2,5,May,8,19,3,Thursday,False
19580509,1958-05-09,1958,2,5,May,9,19,4,Friday,False
19580510,1958-05-10,1958,2,5,May,10,19,5,Saturday,True
19580601,1958-06-01,1958,2,6,June,1,22,6,Sunday,True
19580606,1958-06-06,1958,2,6,June,6,23,4,Friday,False
19580626,1958-06-26,1958,2,6,June,26,26,3,Thursday,False
19580701,1958-07-01,1958,3,7,July,1,27,1,Tuesday,False
19580707,1958-07-07,1958,3,7,July,7,28,0,Monday,False
19580709,1958-07-09,1958,3,7,July,9,28,2,Wednesday,False
19580716,1958-07-16,1958,3,7,July,16,29,2,Wednesday,False
19580814,1958-08-14,1958,3,8,August,14,33,3,Thursday,False
19580828,1958-08-28,1958,3,8,August,28,35,3,Thursday,False
19580901,1958-09-01,1958,3,9,September,1,36,0,Monday,False
19581007,1958-10-07,1958,4,10,October,7,41,1,Tuesday,False
19581024,1958-10-24,1958,4,10,October,24,43,4,Friday,False
19581119,1958-11-19,1958,4,11,November,19,47,2,Wednesday,False
19581216,1958-12-16,1958,4,12,December,16,51,1,Tuesday,False
19581218,1958-12-18,1958,4,12,December,18,51,3,Thursday,False
19581226,1958-12-26,1958,4,12,December,26,52,4,Friday,False
19590101,1959-01-01,1959,1,1,January,1,1,3,Thursday,False
19590125,1959-01-25,1959,1,1,January,25,4,6,Sunday,True
19590128,1959-01-28,1959,1,1,January,28,5,2,Wednesday,False
19590317,1959-03-17,1959,1,3,March,17,12,1,Tuesday,False
19590318,1959-03-18,1959,1,3,March,18,12,2,Wednesday,False
19590409,1959-04-09,1959,2,4,April,9,15,3,Thursday,False
19590429,1959-04-29,1959,2,4,April,29,18,2,Wednesday,False
19590515,1959-05-15,1959,2,5,May,15,20,4,Friday,False
19590529,1959-05-29,1959,2,5,May,29,22,4,Friday,False
19590601,1959-06-01,1959,2,6,June,1,23,0,Monday,False
19590611,1959-06-11,1959,2,6,June,11,24,3,Thursday,False
19590618,1959-06-18,1959,2,6,June,18,25,3,Thursday,False
19590625,1959-06-25,1959,2,6,June,25,26,3,Thursday,False
19590629,1959-06-29,1959,2,6,June,29,27,0,Monday,False
19590701,1959-07-01,1959,3,7,July,1,27,2,Wednesday,False
19590707,1959-07-07,1959,3,7,July,7,28,1,Tuesday,False
19590818,1959-08-18,1959,3,8,August,18,34,1,Tuesday,False
19590915,1959-09-15,1959,3,9,September,15,38,1,Tuesday,False
19591007,1959-10-07,1959,4,10,October,7,41,2,Wednesday,False
19591022,1959-10-22,1959,4,10,October,22,43,3,Thursday,False
19591103,1959-11-03,1959,4,11,November,3,45,1,Tuesday,False
19591111,1959-11-11,1959,4,11,November,11,46,2,Wednesday,False
19591120,1959-11-20,1959,4,11,November,20,47,4,Friday,False
19591201,1959-12-01,1959,4,12,December,1,49,1,Tuesday,False
19591205,1959-12-05,1959,4,12,December,5,49,5,Saturday,True
19591211,1959-12-11,1959,4,12,December,11,50,4,Friday,False
19591214,1959-12-14,1959,4,12,December,14,51,0,Monday,False
19591222,1959-12-22,1959,4,12,December,22,52,1,Tuesday,False
19591225,1959-12-25,1959,4,12,December,25,52,4,Friday,False
19591226,1959-12-26,1959,4,12,December,26,52,5,Saturday,True
19591230,1959-12-30,1959,4,12,December,30,53,2,Wednesday,False
19600111,1960-01-11,1960,1,1,January,11,2,0,Monday,False
19600115,1960-01-15,1960,1,1,January,15,2,4,Friday,False
19600201,1960-02-01,1960,1,2,February,1,5,0,Monday,False
19600208,1960-02-08,1960,1,2,February,8,6,0,Monday,False
19600218,1960-02-18,1960,1,2,February,18,7,3,Thursday,False
19600310,1960-03-10,1960,1,3,March,10,10,3,Thursday,False
19600316,1960-03-16,1960,1,3,March,16,11,2,Wednesday,False
19600318,1960-03-18,1960,1,3,March,18,11,4,Friday,False
19600327,1960-03-27,1960,1,3,March,27,12,6,Sunday,True
19600331,1960-03-31,1960,1,3,March,31,13,3,Thursday,False
19600414,1960-04-14,1960,2,4,April,14,15,3,Thursday,False
19600515,1960-05-15,1960,2,5,May,15,19,6,Sunday,True
19600519,1960-05-19,1960,2,5,May,19,20,3,Thursday,False
19600524,1960-05-24,1960,2,5,May,24,21,1,Tuesday,False
19600615,1960-06-15,1960,2,6,June,15,24,2,Wednesday,False
19600616,1960-06-16,1960,2,6,June,16,24,3,Thursday,False
19600619,1960-06-19,1960,2,6,June,19,24,6,Sunday,True
19600621,1960-06-21,1960,2,6,June,21,25,1,Tuesday,False
19600629,1960-06-29,1960,2,6,June,29,26,2,Wednesday,False
19600720,1960-07-20,1960,3,7,July,20,29,2,Wednesday,False
19600725,1960-07-25,1960,3,7,July,25,30,0,Monday,False
19600803,1960-08-03,1960,3,8,August,3,31,2,Wednesday,False
19600806,1960-08-06,1960,3,8,August,6,31,5,Saturday,True
19600829,1960-08-29,1960,3,8,August,29,35,0,Monday,False
19600909,1960-09-09,1960,3,9,September,9,36,4,Friday,False
19600914,1960-09-14,1960,3,9,September,14,37,2,Wednesday,False
19600915,1960-09-15,1960,3,9,September,15,37,3,Thursday,False
19600922,1960-09-22,1960,3,9,September,22,38,3,Thursday,False
19600928,1960-09-28,1960,3,9,September,28,39,2,Wednesday,False
19601006,1960-10-06,1960,4,10,October,6,40,3,Thursday,False
19601022,1960-10-22,1960,4,10,October,22,42,5,Saturday,True
19601023,1960-10-23,1960,4,10,October,23,42,6,Sunday,True
19601028,1960-10-28,1960,4,10,October,28,43,4,Friday,False
19601110,1960-11-10,1960,4,11,November,10,45,3,Thursday,False
19601114,1960-11-14,1960,4,11,November,14,46,0,Monday,False
19601218,1960-12-18,1960,4,12,December,18,50,6,Sunday,True
19601223,1960-12-23,1960,4,12,December,23,51,4,Friday,False
19601229,1960-12-29,1960,4,12,December,29,52,3,Thursday,False
19610101,1961-01-01,1961,1,1,January,1,52,6,Sunday,True
19610125,1961-01-25,1961,1,1,January,25,4,2,Wednesday,False
19610303,1961-03-03,1961,1,3,March,3,9,4,Friday,False
19610316,1961-03-16,1961,1,3,March,16,11,3,Thursday,False
19610330,1961-03-30,1961,1,3,March,30,13,3,Thursday,False
19610427,1961-04-27,1961,2,4,April,27,17,3,Thursday,False
19610503,1961-05-03,1961,2,5,May,3,18,2,Wednesday,False
19610504,1961-05-04,1961,2,5,May,4,18,3,Thursday,False
19610525,1961-05-25,1961,2,5,May,25,21,3,Thursday,False
19610528,1961-05-28,1961,2,5,May,28,21,6,Sunday,True
19610606,1961-06-06,1961,2,6,June,6,23,1,Tuesday,False
19610615,1961-06-15,1961,2,6,June,15,24,3,Thursday,False
19610621,1961-06-21,1961,2,6,June,21,25,2,Wednesday,False
19610717,1961-07-17,1961,3,7,July,17,29,0,Monday,False
19610725,1961-07-25,1961,3,7,July,25,30,1,Tuesday,False
19610801,1961-08-01,1961,3,8,August,1,31,1,Tuesday,False
